Exercício: 2023
Escopo: Municípios do Estado - PR
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1538434,02
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";43986,43
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";328755,16
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1165692,43
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";1801833,21
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";1801833,21
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";10482655,87
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";7038856,18
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";2575269,54
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";513673,3
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";151613,96
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";199566,15
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";3676,74
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";12074139,31
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";5801353,04
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"12.364 - Ensino Superior";"siconfi-cor_TotalDespesas";319450,33
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";4575135,05
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";168702,04
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";646752,27
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";562746,58
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"13 - Cultura";"siconfi-cor_TotalDespesas";378019,06
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";378019,06
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";3428016,94
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";3428016,94
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";444374,44
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";444374,44
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"20 - Agricultura";"siconfi-cor_TotalDespesas";154605,19
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";154605,19
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"22 - Indústria";"siconfi-cor_TotalDespesas";28000,00
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"22.661 - Promoção Industrial";"siconfi-cor_TotalDespesas";28000,00
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"26 - Transporte";"siconfi-cor_TotalDespesas";4023794,93
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";4023794,93
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";441280,33
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";441280,33
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";2049369,24
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";1154275,75
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";486427,38
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Despesas Pagas";"FU28 - Demais Subfunções";"siconfi-cor_TotalDespesas";408666,11
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";4987707,24
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";"siconfi-cor_TotalDespesas";103516,34
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";87432,84
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";16083,5
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";136762,2
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";68176,4
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";9072,57
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";59513,23
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"10 - Saúde";"siconfi-cor_TotalDespesas";267632,59
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";245809,88
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";16025,5
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";5797,21
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"12 - Educação";"siconfi-cor_TotalDespesas";317167,6
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";28188,9
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";234821,14
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";1846,24
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";24567,51
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";27743,81
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"13 - Cultura";"siconfi-cor_TotalDespesas";378715,5
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";378715,5
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"15 - Urbanismo";"siconfi-cor_TotalDespesas";2205762,86
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";2205762,86
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";9926,43
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";9926,43
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"20 - Agricultura";"siconfi-cor_TotalDespesas";5367,61
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";5367,61
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"26 - Transporte";"siconfi-cor_TotalDespesas";1205762,24
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";1205762,24
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";357093,87
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Não Processados";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";357093,87
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";662009,41
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"04 - Administração";"siconfi-cor_TotalDespesas";46443,31
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";37310,2
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";7781,34
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";1351,77
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";24736,39
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";6376,5
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";3671,23
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";14688,66
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"10 - Saúde";"siconfi-cor_TotalDespesas";219550,43
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";187913,21
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";25553,57
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";2207,46
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";1018,59
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";2857,6
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"12 - Educação";"siconfi-cor_TotalDespesas";116073,52
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";39522,71
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";58917,61
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";2713,56
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";10361,96
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";4557,68
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"13 - Cultura";"siconfi-cor_TotalDespesas";4147,64
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";4147,64
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"15 - Urbanismo";"siconfi-cor_TotalDespesas";223351,13
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";223351,13
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";3918,28
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";3918,28
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"20 - Agricultura";"siconfi-cor_TotalDespesas";1414,07
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";1414,07
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"26 - Transporte";"siconfi-cor_TotalDespesas";17580,48
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";17580,48
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";2325,05
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";2325,05
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";2469,11
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";1068,71
Prefeitura Municipal de Formosa do Oeste - PR;4108205;PR;6345;"Inscrição de Restos a Pagar Processados";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";1400,4
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";52840501,54
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";1064419,47
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";1064419,47
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"02 - Judiciária";"siconfi-cor_TotalDespesas";445877,26
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"02.061 - Ação Judiciária";"siconfi-cor_TotalDespesas";445877,26
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"04 - Administração";"siconfi-cor_TotalDespesas";4999023,92
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";3230936,56
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";373491,01
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";408709,99
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"04.125 - Normatização e Fiscalização";"siconfi-cor_TotalDespesas";82399,78
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";49674,95
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";627993,04
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";225818,59
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"05 - Defesa Nacional";"siconfi-cor_TotalDespesas";93661,58
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"05.153 - Defesa Terrestre";"siconfi-cor_TotalDespesas";93661,58
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1862304,79
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";81024,21
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";369326,76
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1260954,76
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";150999,06
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";4014728,05
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";4014728,05
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"10 - Saúde";"siconfi-cor_TotalDespesas";13803686,03
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";4559430,24
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";8381563,14
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";308587,83
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";401671,64
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";22459,78
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";129973,4
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";9382515,63
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";4970979,49
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"12.362 - Ensino Médio";"siconfi-cor_TotalDespesas";267593,91
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"12.364 - Ensino Superior";"siconfi-cor_TotalDespesas";234004,76
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";3810686,35
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";99251,12
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";26806,69
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";26806,69
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";9372928,31
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";5769930,5
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";3602997,81
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";2252,25
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";2252,25
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";31974,06
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";31974,06
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";1082785,42
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";599750,36
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";164770,2
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"18.544 - Recursos Hídricos";"siconfi-cor_TotalDespesas";22617,76
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"FU18 - Demais Subfunções";"siconfi-cor_TotalDespesas";295647,1
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";2631129,73
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";1863051,68
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"20.607 - Irrigação";"siconfi-cor_TotalDespesas";792,8
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"20.608 - Promoção da Produção Agropecuária";"siconfi-cor_TotalDespesas";47632,03
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";719653,22
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"22 - Indústria";"siconfi-cor_TotalDespesas";126217,42
Prefeitura Municipal de São Jorge do Patrocínio - PR;4125357;PR;5532;"Despesas Empenhadas";"22.661 - Promoção Industrial";"siconfi-cor_TotalDespesas";126217,42
