Exercício: 2022
Escopo: Municípios do Estado - PR
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";421,46
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";-379,1
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"FU14 - Demais Subfunções";"siconfi-cor_TotalDespesas";-379,1
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"15 - Urbanismo";"siconfi-cor_TotalDespesas";75154,18
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";70254,13
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";4900,05
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";949,31
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";949,31
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"20 - Agricultura";"siconfi-cor_TotalDespesas";1523,86
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";1523,86
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"26 - Transporte";"siconfi-cor_TotalDespesas";3081,9
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";3081,9
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";3685,7
Prefeitura Municipal de Pinhalão - PR;4119202;PR;6323;"Inscrição de Restos a Pagar Processados";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";3685,7
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";42419715,56
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";712251,02
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";712251,02
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"04 - Administração";"siconfi-cor_TotalDespesas";3627957,00
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";2428810,13
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";824267,18
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";58118,65
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";72716,26
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";244044,78
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1546423,07
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";164838,46
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1381584,61
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"10 - Saúde";"siconfi-cor_TotalDespesas";8232135,02
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";8208424,36
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";416,49
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";4022,84
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";16871,33
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";2400,00
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";6692319,88
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";6124037,13
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";498695,75
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";68096,88
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";1490,12
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";241302,58
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";241302,58
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";3544893,61
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";3544893,61
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";1436806,78
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";1436806,78
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"22 - Indústria";"siconfi-cor_TotalDespesas";1024628,97
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"22.661 - Promoção Industrial";"siconfi-cor_TotalDespesas";1024628,97
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";14038315,89
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";14038315,89
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";169926,54
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";169926,54
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";1152755,2
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";873697,37
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Empenhadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";279057,83
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";41771133,15
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";712251,02
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";712251,02
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";3627198,1
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";2428051,23
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";824267,18
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";58118,65
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";72716,26
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";244044,78
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1544303,9
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";164838,46
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1379465,44
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";8219021,89
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";8195311,23
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";416,49
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";4022,84
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";16871,33
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";2400,00
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";6665183,12
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";6096900,37
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";498695,75
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";68096,88
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";1490,12
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";241302,58
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";241302,58
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";3544893,61
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";3544893,61
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";1212318,9
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";1212318,9
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"22 - Indústria";"siconfi-cor_TotalDespesas";1024101,87
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"22.661 - Promoção Industrial";"siconfi-cor_TotalDespesas";1024101,87
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";13657876,42
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";13657876,42
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";169926,54
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";169926,54
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";1152755,2
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";873697,37
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Liquidadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";279057,83
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";41575138,53
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";712251,02
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";712251,02
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";3591008,27
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";2392094,92
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";824033,66
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";58118,65
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";72716,26
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";244044,78
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1537949,63
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";164596,61
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1373353,02
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";8182202,52
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";8158491,86
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";416,49
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";4022,84
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";16871,33
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";2400,00
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";6651173,19
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";6082890,44
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";498695,75
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";68096,88
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";1490,12
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"13 - Cultura";"siconfi-cor_TotalDespesas";241302,58
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";241302,58
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";3523393,81
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";3523393,81
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"20 - Agricultura";"siconfi-cor_TotalDespesas";1207575,25
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";1207575,25
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"22 - Indústria";"siconfi-cor_TotalDespesas";1023860,47
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"22.661 - Promoção Industrial";"siconfi-cor_TotalDespesas";1023860,47
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"26 - Transporte";"siconfi-cor_TotalDespesas";13581740,05
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";13581740,05
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";169926,54
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";169926,54
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";1152755,2
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";873697,37
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Despesas Pagas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";279057,83
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";648582,41
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";"siconfi-cor_TotalDespesas";758,9
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";758,9
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";2119,17
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";2119,17
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"10 - Saúde";"siconfi-cor_TotalDespesas";13113,13
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";13113,13
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"12 - Educação";"siconfi-cor_TotalDespesas";27136,76
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";27136,76
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"20 - Agricultura";"siconfi-cor_TotalDespesas";224487,88
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";224487,88
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"22 - Indústria";"siconfi-cor_TotalDespesas";527,1
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"22.661 - Promoção Industrial";"siconfi-cor_TotalDespesas";527,1
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"26 - Transporte";"siconfi-cor_TotalDespesas";380439,47
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Não Processados";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";380439,47
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";195994,62
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"04 - Administração";"siconfi-cor_TotalDespesas";36189,83
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";35956,31
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";233,52
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";6354,27
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";241,85
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";6112,42
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"10 - Saúde";"siconfi-cor_TotalDespesas";36819,37
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";36819,37
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"12 - Educação";"siconfi-cor_TotalDespesas";14009,93
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";14009,93
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"15 - Urbanismo";"siconfi-cor_TotalDespesas";21499,8
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";21499,8
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"20 - Agricultura";"siconfi-cor_TotalDespesas";4743,65
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";4743,65
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"22 - Indústria";"siconfi-cor_TotalDespesas";241,4
Prefeitura Municipal de Bom Sucesso do Sul - PR;4103222;PR;3244;"Inscrição de Restos a Pagar Processados";"22.661 - Promoção Industrial";"siconfi-cor_TotalDespesas";241,4
