cod_ibge,municipio,ano,populacao,total_despesas,total_pc,saude,educacao,administracao,saude_prop,educacao_prop,hhi,n_funcoes_declaradas,flag_negativo,score_if,score_lof,score,classe
4112751,Jesuítas,2021,8251,35583316.059999995,4312.60647921464,9809525.42,7237737.31,4780651.94,0.27567766319078696,0.20340255241517816,0.16380105793104377,16,False,0.03016946603851744,0.005181946401012358,0.020174458183515407,Regular
4112751,Jesuítas,2022,9121,54598989.17000001,5986.074900778424,13049694.57,9635445.27,6266901.63,0.2390098199321663,0.1764766237704323,0.15911254888963589,17,False,0.14641132363682532,0.007537899354311965,0.09086195392381997,Regular
4112751,Jesuítas,2023,9990,53803783.63999999,5385.764128128128,14068223.53,10752980.76,7517158.67,0.2614727548554985,0.1998554754429163,0.15705060918419064,16,False,0.06091972579848961,0.00775292846791125,0.039653006866258264,Regular
4112751,Jesuítas,2024,10860,71911597.93999998,6621.694101289133,17452602.74,11559842.02,6872029.47,0.24269524304774479,0.1607507321648595,0.17151127316250045,16,False,0.12662341618326065,0.024601688156118122,0.08581472497240364,Regular
4112801,Joaquim Távora,2020,12009,43897539.89999999,3655.3867849113158,10467348.48,10816914.96,7572571.28,0.238449546463081,0.24641278268990202,0.17166601512248217,16,False,0.20897633046921418,0.021169958504499996,0.1338537816833285,Regular
4112801,Joaquim Távora,2021,12108,46622715.61,3850.571160389825,10961907.87,10861236.98,8820809.76,0.23511946326114055,0.2329601962883174,0.17182647113086907,15,False,0.2575660266220887,0.06928727918162583,0.18225452764590355,Regular
4112801,Joaquim Távora,2022,12165,60833071.76,5000.663523222359,14897965.85,17327258.49,9194706.07,0.24489912179308962,0.28483287114548295,0.1835312883709781,16,False,0.12763791812774486,0.04926422452765916,0.09628844068771059,Regular
4112801,Joaquim Távora,2023,12223,73136745.80999999,5983.534795876625,18812222.81,22609905.48,10456973.54,0.2572198503180846,0.30914563164647324,0.19356594268087113,16,False,0.26228069861792486,0.0728584737288568,0.18651180866229763,Regular
4112801,Joaquim Távora,2024,12280,70431476.79,5735.4622793159615,17628802.42,23314714.79,11064374.6,0.25029721402211136,0.33102691939167556,0.21188606150828387,16,False,0.15101509747966121,0.009923179313001743,0.09457833021299743,Regular
4112801,Joaquim Távora,2025,12341,90698355.85,7349.352228344542,26347009.53,26030686.06,13188987.69,0.2904904866585848,0.2870028438338003,0.19838076392071385,18,False,0.11808078445642779,0.012732857234968828,0.07594161356784421,Regular
4112900,Jundiaí do Sul,2020,3269,14915679.360000003,4562.76517589477,5290074.74,3430368.91,2185215.93,0.35466535665727794,0.22998408769763198,0.21522121118958243,15,False,0.3768233593397492,0.10005368780525142,0.2661154907259501,Suspeita
4112900,Jundiaí do Sul,2021,3248,16263854.909999998,5007.344491995073,5407378.51,3289805.31,1891180.03,0.3324782802062024,0.2022770940963836,0.18592601986012927,16,False,0.22089953908097512,0.07057962572032431,0.16077157373671477,Regular
4112900,Jundiaí do Sul,2022,3287,24392381.46,7420.86445390934,7295688.82,5569423.42,3099438.24,0.2990970287982697,0.22832634973067528,0.17637323405773148,15,False,0.30597844730225576,0.06532252317691306,0.20971607765211867,Regular
4112900,Jundiaí do Sul,2023,3327,39507304.900000006,11874.753501653142,8017044.48,9215142.03,4509712.42,0.2029256235091855,0.23325159874421092,0.15357867908511133,17,False,0.5599279452556293,0.08511888757422077,0.3700043221830659,Critica
4112900,Jundiaí do Sul,2024,3366,34217826.42,10165.723832442069,8790026.96,5588649.55,3966005.57,0.25688443363142177,0.16332567362412845,0.17878429027919998,17,False,0.36738714774991355,0.1700474292219724,0.2884512603387371,Suspeita
4112900,Jundiaí do Sul,2025,3372,37219903.410000004,11037.931023131674,10061214.34,7571425.8,4693280.33,0.2703181206348004,0.20342411200255178,0.1564716973877964,16,False,0.4008504598563157,0.005771266412008031,0.24281878247859262,Suspeita
4112959,Juranda,2020,7292,28446622.270000003,3901.0727194185415,6630684.07,5106821.95,3781896.08,0.2330921403274217,0.17952296415120217,0.1537347568849887,16,False,0.10838104487306234,0.01800984068276482,0.07223256319694332,Regular
4112959,Juranda,2021,7244,34438622.44,4754.089237990061,8086697.72,5771562.19,4808099.46,0.2348147848854549,0.16758980995988992,0.16490758574152373,15,False,0.08901216839053833,0.013869076970356924,0.058954931822465764,Regular
4112959,Juranda,2022,7462,49214903.339999996,6595.403824711873,9909074.8,8793296.78,5594312.28,0.20134296986307973,0.17867142233830505,0.14298248118720522,17,False,0.37823337464233375,0.02618890008190725,0.23741558481816313,Suspeita
4112959,Juranda,2023,7680,46381091.88999999,6039.204673177082,11136771.55,9508798.99,5811699.67,0.24011447545074174,0.20501455663337126,0.14077310118870248,16,False,0.25357654754388737,0.0026655221467273686,0.15321213738502334,Regular
4112959,Juranda,2024,7898,66707362.53000001,8446.108195745759,13757586.55,10515030.84,5818212.85,0.20623790280739793,0.15762923973003912,0.15348779463800982,17,False,0.5907634983811975,0.07742992139472861,0.3854300675866099,Critica
4112959,Juranda,2025,7899,61640503.660000004,7803.5831953411825,14844073.47,12525828.58,6425646.96,0.24081687508391783,0.2032077584746977,0.14028524225807965,16,False,0.352328849491965,0.05165586623774372,0.2320596561902765,Suspeita
4113007,Jussara,2020,7041,38965237.589999996,5534.048798466127,11701219.04,6292367.08,4600250.4,0.30029892703651806,0.16148668580465342,0.15622523272345254,16,False,0.07774190966994743,0.011114903995260883,0.05109110740007281,Regular
4113007,Jussara,2021,7069,41920607.900000006,5930.203409251663,10467155.18,6656373.98,5053607.63,0.2496899664472661,0.15878524461950846,0.13235610939818704,16,False,0.1717735595925987,0.019786066247094728,0.11097856225439712,Regular
4113007,Jussara,2022,6978,49782667.92999999,7134.231574949841,13981092.39,9158316.35,5838264.03,0.2808425697405166,0.18396596106254526,0.15272014363577274,16,False,0.2278548080908755,0.017801673887197556,0.14383355440940432,Regular
4113007,Jussara,2023,6886,56006379.15999999,8133.369032820214,16579513.61,10231636.47,7008541.15,0.29602902131265013,0.18268698358038976,0.1631298184544907,16,False,0.14457726135436905,0.01975386079837682,0.09464790113197215,Regular
4113007,Jussara,2024,6795,68613628.57,10097.664248712288,17722095.4,11339238.85,7876275.3,0.2582882696827471,0.1652621947902325,0.15995258225746267,18,False,0.2750936526941105,0.00863560290694428,0.16851043277924402,Regular
4113007,Jussara,2025,6786,70350247.63999999,10366.968411435306,18703665.33,11921258.88,7878059.63,0.2658649536773685,0.1694558197009355,0.13948467338464485,17,False,0.3948325890044882,0.004939904285917481,0.2388755151170599,Suspeita
4113106,Kaloré,2020,4047,21896806.72,5410.626814924635,5403791.37,4951597.52,4797545.16,0.24678444848601194,0.22613331630119993,0.17856192266879067,14,False,0.028949899434275804,0.0011919436610446437,0.017846717124983338,Regular
4113106,Kaloré,2021,3996,23301200.729999997,5831.131313813813,5855978.04,5175588.78,4830164.03,0.2513165783967735,0.2221168273674625,0.1744046596478122,13,False,0.09689147956610344,0.0031769171387472438,0.059405654595160964,Regular
4113106,Kaloré,2022,4216,34899757.00000001,8277.930977229604,7746703.57,7416393.02,8029487.04,0.22197012919029777,0.21250557761763206,0.16742774318832296,15,False,0.348952874266969,0.027246512209743966,0.22027032944407898,Suspeita
4113106,Kaloré,2023,4437,72785270.19,16404.162765382014,19279237.78,16223463.74,16439747.92,0.26487828828103716,0.2228948755380034,0.1876369502160823,14,False,0.6975338185977061,0.021233653910885875,0.42701375272297803,Critica
4113106,Kaloré,2024,4657,45974017.06999999,9872.024279579127,10937311.86,9761721.12,10369294.27,0.23790202721130196,0.21233126322498233,0.1739395894435301,13,False,0.394359470497585,0.004543237633403277,0.23843297735191232,Suspeita
4113205,Lapa,2020,48410,140611333.69,2904.5927223714107,37071806.23,32081553.84,25781915.75,0.2636473551394561,0.22815766693977085,0.1759856442611206,15,False,0.05542754267715314,0.011959944171234355,0.03804050327478563,Regular
4113205,Lapa,2021,48651,172298785.51999998,3541.526084150377,43898839.33,39920136.69,24204751.17,0.2547832197279437,0.23169134111723716,0.16373773204573822,16,False,0.08058831924749973,0.0036595041549457893,0.049816793210478154,Regular
4113205,Lapa,2022,47720,199123179.73000002,4172.740564333613,51823569.93,50846764.08,30444862.03,0.26025885082927,0.25535331521395643,0.17705392790945781,16,False,0.08801640528876041,0.0013404779342586163,0.05334603434695969,Regular
4113205,Lapa,2023,46788,232471831.88000003,4968.620840386425,53422381.05,60313231.28,32550544.46,0.22980152312636387,0.2594431798134286,0.16285702092525894,16,False,0.11840671743849554,0.003968616459284725,0.07263147704681121,Regular
4113205,Lapa,2024,45857,246389614.17,5372.998978781865,55034685.82,61543019.06,40929763.26,0.2233644709635693,0.24977927445244316,0.16444401876356834,16,False,0.09401246850083131,0.0011901876928915925,0.05688355617765542,Regular
4113254,Laranjal,2020,5784,21847102.869999997,3777.1616303596124,4713063.82,4358999.0,5782799.67,0.21572946527715053,0.1995229768421922,0.17490604530008375,14,False,0.06596578646324398,0.014410892090158332,0.04534382871400972,Regular
4113254,Laranjal,2021,5719,25465063.879999995,4452.712691029899,4697635.06,5009532.17,7955043.21,0.184473719843659,0.19672175941150638,0.1868430754819347,15,False,0.11015967665117563,0.06710581478016062,0.09293813190276962,Regular
4113254,Laranjal,2022,5671,35421639.26,6246.101086228178,6057052.98,8351974.13,6721902.35,0.17099866371345346,0.23578734085950376,0.1453489362708542,15,False,0.18128415101149534,0.0401477971076643,0.12482960944996292,Regular
4113254,Laranjal,2023,5623,45564800.38000001,8103.290126267119,6879430.76,8790118.28,7935976.74,0.15098125532488063,0.19291466673160915,0.1349868002088885,14,False,0.15590528026019607,0.0038023611619289405,0.09506411262088922,Regular
4113254,Laranjal,2024,5575,44743137.72999999,8025.67492914798,9246150.3,9168925.28,10269316.59,0.2066495728528336,0.2049236094108861,0.15890174646806643,15,False,0.17964136561865712,0.0063709764669227465,0.11033320995796338,Regular
4113254,Laranjal,2025,5525,53707809.83,9720.870557466063,12322462.82,11405594.64,8313019.46,0.22943521359377692,0.21236380102077979,0.15355304302337125,15,False,0.32818974871728074,0.004206233950101991,0.19859634281040925,Regular
4113304,Laranjeiras do Sul,2020,32139,102022455.95000002,3174.4128924359816,20602709.12,22399268.75,8929183.39,0.2019428853006356,0.21955233817325093,0.15715590523819029,17,False,0.04081243608830159,0.0025376183990288366,0.025502509012592486,Regular
4113304,Laranjeiras do Sul,2021,32167,118398119.88999999,3680.7324242235827,22965251.4,28560295.1,10920341.97,0.1939663520107946,0.2412225390617223,0.1496843339531896,18,False,0.0548192781170939,0.005052187624524066,0.03491244192006597,Regular
4113304,Laranjeiras do Sul,2022,32479,190032230.46,5850.926151051449,28172443.25,40679131.96,12869342.62,0.14825086871739915,0.21406438192895164,0.17147268976756214,19,False,0.4262524000128578,0.07191929310707731,0.2845191572505456,Suspeita
4113304,Laranjeiras do Sul,2023,32791,164217172.35000002,5007.995253270716,33211486.31,41524249.48,13830489.63,0.20224125062399415,0.2528617981041493,0.14368481675826067,19,False,0.24099278493418633,0.046641898085375735,0.1632524301946621,Regular
4113304,Laranjeiras do Sul,2024,33103,195033747.08999994,5891.724227109324,37658068.43,47356968.76,14566451.14,0.1930848839848335,0.24281422813533254,0.13767494607942196,19,False,0.3115067170304098,0.05088930966145762,0.20725975408282893,Regular
4113304,Laranjeiras do Sul,2025,33179,189381293.58000004,5707.866228035807,41641264.99,50389140.85,12043356.63,0.21988056054971208,0.2660724293168596,0.15677571976647117,19,False,0.31560486742028376,0.05067821885207359,0.2096342079929997,Regular
4113403,Leópolis,2020,3925,20191235.45,5144.263808917197,4886971.9,5167961.12,3778814.63,0.24203431791490504,0.25595071350624066,0.18226754967679623,15,False,0.10236777278850742,0.07266964947174769,0.09048852346180353,Regular
4113403,Leópolis,2021,3896,24326724.56,6244.025811088295,5766853.3,5107235.9,4207841.26,0.23705835472327969,0.20994342610339486,0.1639072875577827,17,False,0.06906803418273692,0.07567226726530629,0.07170972741576467,Regular
4113403,Leópolis,2022,3848,33377935.540000003,8674.099672557173,6290108.44,6814920.44,4498731.72,0.18845109316188702,0.20417441431729721,0.14792252317130622,16,False,0.3136938547792635,0.07577161963484438,0.21852496072149583,Suspeita
4113403,Leópolis,2023,3799,36802464.03,9687.408273229797,7949684.45,8535650.39,5250895.55,0.2160095705417907,0.23193149195233384,0.15465875766527937,16,False,0.2704347546997228,0.08297291028675619,0.19545001693453612,Regular
4113403,Leópolis,2024,3751,43110983.15,11493.197320714477,10482125.16,8625771.42,5536156.56,0.24314280014279843,0.20008292063272048,0.16466953741281626,15,False,0.41825378214915176,0.0878269523871798,0.286083050244363,Suspeita
4113429,Lidianópolis,2020,3231,18296007.869999997,5662.6455803156905,5654900.53,3380250.9,2722745.86,0.3090783831194319,0.18475346775197907,0.17877036592180864,14,False,0.043613614081142574,0.015486787962994209,0.032362883633883226,Regular
4113429,Lidianópolis,2021,3155,20417237.169999994,6471.3905451664,6317753.8,3935068.13,3051199.2,0.3094323559743417,0.19273264532490128,0.18000581152312117,14,False,0.06949397527026642,0.01746133661697488,0.0486809198089498,Regular
