cod_ibge,municipio,ano,legislativa,judiciaria,essencial_justica,administracao,defesa_nacional,seguranca_publica,relacoes_exteriores,assistencia_social,previdencia_social,saude,trabalho,educacao,cultura,direitos_cidadania,urbanismo,habitacao,saneamento,gestao_ambiental,ciencia_tecnologia,agricultura,organizacao_agraria,industria,comercio_servicos,comunicacoes,energia,transporte,desporto_lazer,encargos_especiais,reserva_contingencia,total_despesas,populacao,n_funcoes_declaradas,flag_negativo,legislativa_pc,judiciaria_pc,essencial_justica_pc,administracao_pc,defesa_nacional_pc,seguranca_publica_pc,relacoes_exteriores_pc,assistencia_social_pc,previdencia_social_pc,saude_pc,trabalho_pc,educacao_pc,cultura_pc,direitos_cidadania_pc,urbanismo_pc,habitacao_pc,saneamento_pc,gestao_ambiental_pc,ciencia_tecnologia_pc,agricultura_pc,organizacao_agraria_pc,industria_pc,comercio_servicos_pc,comunicacoes_pc,energia_pc,transporte_pc,desporto_lazer_pc,encargos_especiais_pc,reserva_contingencia_pc,total_pc,legislativa_prop,judiciaria_prop,essencial_justica_prop,administracao_prop,defesa_nacional_prop,seguranca_publica_prop,relacoes_exteriores_prop,assistencia_social_prop,previdencia_social_prop,saude_prop,trabalho_prop,educacao_prop,cultura_prop,direitos_cidadania_prop,urbanismo_prop,habitacao_prop,saneamento_prop,gestao_ambiental_prop,ciencia_tecnologia_prop,agricultura_prop,organizacao_agraria_prop,industria_prop,comercio_servicos_prop,comunicacoes_prop,energia_prop,transporte_prop,desporto_lazer_prop,encargos_especiais_prop,reserva_contingencia_prop,saude_var,educacao_var,administracao_var,urbanismo_var,assistencia_social_var,transporte_var,log_pop_cl,log_total_pc_cl,saude_prop_cl,educacao_prop_cl,administracao_prop_cl,cluster,saude_dev,educacao_dev,administracao_dev,urbanismo_dev,assistencia_social_dev,transporte_dev,log_pop,hhi
4113304,Laranjeiras do Sul,2025,3593165.58,0.0,694060.21,12043356.63,0.0,51670.89,0.0,6044304.56,20681328.06,41641264.99,0.0,50389140.85,271933.94,840.0,14784142.23,4862.99,0.0,607928.86,0.0,8274501.69,0.0,763080.3,0.0,571587.08,0.0,7089677.16,2301394.98,19573052.58,0.0,189381293.58000004,33179,19,False,108.29637963772265,0.0,20.918659694385003,362.98130232978696,0.0,1.5573371711022033,0.0,182.17259591910545,623.3258404412429,1255.048825763284,0.0,1518.7058335091474,8.195965520359264,0.025317218722686035,445.5873362669158,0.1465683112812321,0.0,18.322699900539497,0.0,249.3897251273396,0.0,22.99889387865819,0.0,17.227375146930285,0.0,213.67965158684711,69.36300009041864,589.9229205220169,0.0,5707.866228035807,0.018973181099759172,0.0,0.0036648826126367607,0.06359316911578991,0.0,0.00027284051673336334,0.0,0.03191605910879848,0.10920470374368638,0.21988056054971208,0.0,0.2660724293168596,0.0014359070785685988,4.4354961576242485e-06,0.07806548339873261,2.5678301737577555e-05,0.0,0.00321007871742725,0.0,0.04369228625267899,0.0,0.004029333022153285,0.0,0.003018181306056743,0.0,0.037435995002352854,0.012152176894006828,0.10335261846615164,0.0,0.10323983707419238,0.06159073359266485,-0.17510655577409662,-0.2715088299168456,-0.04736496554238052,-0.595335118736204,10.409702563744435,8.649775723921612,0.21988056054971208,0.2660724293168596,0.06359316911578991,2,0.6499754087754969,0.8736378369664494,-0.00768932496783207,0.3249944618830502,0.6261245899042144,0.6489911178478747,10.409702563744435,0.15677571976647117
4113403,Leópolis,2020,0.0,0.0,0.0,3778814.63,0.0,0.0,0.0,549422.16,0.0,4886971.9,0.0,5167961.12,63803.94,79022.14,2362257.99,0.0,11637.55,0.0,0.0,240042.14,0.0,114594.02,13542.79,0.0,311867.93,1660902.74,186085.06,764309.34,0.0,20191235.45,3925,15,False,0.0,0.0,0.0,962.7553197452229,0.0,0.0,0.0,139.98016815286624,0.0,1245.0883821656053,0.0,1316.677992356688,16.255780891719745,20.133029299363056,601.8491694267517,0.0,2.964980891719745,0.0,0.0,61.15723312101911,0.0,29.195928662420382,3.4503923566878982,0.0,79.4567974522293,423.15993375796177,47.41020636942675,194.7284942675159,0.0,5144.263808917197,0.0,0.0,0.0,0.1871512339776118,0.0,0.0,0.0,0.0272109233414937,0.0,0.24203431791490504,0.0,0.25595071350624066,0.0031599819712864576,0.003913685232173349,0.11699422731460449,0.0,0.000576366415458743,0.0,0.0,0.011888432512929764,0.0,0.00567543379323032,0.0006707261689625833,0.0,0.01544570815254398,0.08225859899028616,0.009216130457237574,0.03785352025103546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.275376374836407,8.54583192176748,0.24203431791490504,0.25595071350624066,0.1871512339776118,3,-0.23278064270546936,0.017344135094418272,-0.45343695071548507,0.7683150053448639,-0.5007283707626808,0.6587825026014458,8.275376374836407,0.18226754967679623
4113403,Leópolis,2021,974170.91,0.0,0.0,4207841.26,0.0,0.0,0.0,573825.61,0.0,5766853.3,0.0,5107235.9,90427.82,94988.24,3680378.77,0.0,21006.1,5000.0,0.0,289330.3,0.0,295549.17,32952.25,0.0,186588.9,2116779.16,313779.83,570017.04,0.0,24326724.56,3896,17,False,250.0438680698152,0.0,0.0,1080.041391170431,0.0,0.0,0.0,147.2858341889117,0.0,1480.1984856262834,0.0,1310.8921714579055,23.21042607802875,24.380965092402466,944.6557417864476,0.0,5.3917094455852155,1.2833675564681726,0.0,74.26342402464066,0.0,75.8596432238193,8.457969712525667,0.0,47.892428131416835,543.3211396303902,80.53897073921972,146.30827515400412,0.0,6244.025811088295,0.0400452969982573,0.0,0.0,0.17297196133501994,0.0,0.0,0.0,0.0235882808055274,0.0,0.23705835472327969,0.0,0.20994342610339486,0.0037172213536995798,0.0039046867886270015,0.1512895318448083,0.0,0.0008634989041862198,0.00020553527408377086,0.0,0.011893516502247929,0.0,0.012149155932236198,0.0013545699470853877,0.0,0.007670120140497862,0.08701455696508285,0.012898564672201806,0.02343172170976396,0.0,0.18883005160785998,-0.004394256555034092,0.12182334287827774,0.5695888434742076,0.05219072196046561,0.2839616804107878,8.26796230533871,8.739540555631729,0.23705835472327969,0.20994342610339486,0.17297196133501994,4,-0.9001062606749306,-0.6536109120113129,-0.15182811336435606,-0.19684736492595872,-1.0205019692252961,-0.024041513900328975,8.26796230533871,0.1639072875577827
4113403,Leópolis,2022,1069055.28,0.0,0.0,4498731.72,0.0,0.0,0.0,841881.84,0.0,6290108.44,0.0,6814920.44,1671353.53,82557.08,4545542.32,0.0,7954.26,55754.79,0.0,247038.78,0.0,0.0,9442.9,0.0,157335.11,5667322.84,817141.25,601794.96,0.0,33377935.540000003,3848,16,False,277.8210187110187,0.0,0.0,1169.1090748440747,0.0,0.0,0.0,218.78426195426195,0.0,1634.6435654885656,0.0,1771.0292203742206,434.343432952183,21.45454261954262,1181.2739916839917,0.0,2.0671153846153847,14.48929054054054,0.0,64.19926715176715,0.0,0.0,2.4539760914760915,0.0,40.8875025987526,1472.7969958419958,212.3547946985447,156.39162162162162,0.0,8674.099672557173,0.032028801742961244,0.0,0.0,0.13478160489011476,0.0,0.0,0.0,0.025222705550230682,0.0,0.18845109316188702,0.0,0.20417441431729721,0.05007360410283781,0.00247340282328318,0.13618404633062575,0.0,0.00023830892687978387,0.001670408582735252,0.0,0.007401260024124307,0.0,0.0,0.0002829084497656741,0.0,0.004713745995807624,0.16979249160596824,0.024481479659541578,0.01802972383593979,0.0,0.10434079034808316,0.35101060097458264,0.08246691691799124,0.25048093123329035,0.48543994851293676,1.7107301527857137,8.255568653283746,9.068212094381005,0.18845109316188702,0.20417441431729721,0.13478160489011476,4,-0.7127210099496097,-0.04861109628220196,-0.0028562258429732294,0.051860839761205174,-0.7440610161439476,1.0857968704050587,8.255568653283746,0.14792252317130622
4113403,Leópolis,2023,1152750.38,0.0,0.0,5250895.55,0.0,0.0,0.0,823211.73,0.0,7949684.45,0.0,8535650.39,1940798.73,75666.09,5043050.61,0.0,8963.01,591209.16,0.0,479785.94,0.0,0.0,35453.64,0.0,121832.35,3657070.78,469997.87,666443.35,0.0,36802464.03,3799,16,False,303.4352145301395,0.0,0.0,1382.178349565675,0.0,0.0,0.0,216.69168991839956,0.0,2092.572900763359,0.0,2246.815053961569,510.8709476177942,19.917370360621216,1327.467915240853,0.0,2.359307712555936,155.6223111345091,0.0,126.2926928138984,0.0,0.0,9.33236114767044,0.0,32.069584101079236,962.6403737825743,123.71620689655172,175.42599368254804,0.0,9687.408273229797,0.031322641306308206,0.0,0.0,0.14267782574883206,0.0,0.0,0.0,0.02236838623981667,0.0,0.2160095705417907,0.0,0.23193149195233384,0.05273556489092505,0.0020560060853077613,0.13703024356980806,0.0,0.00024354374730707398,0.016064390675528364,0.0,0.013036788504402758,0.0,0.0,0.0009633496271091933,0.0,0.003310440026534278,0.09937026980092668,0.012770826149490294,0.018108661133578993,0.0,0.2801401754748452,0.26864934136254076,0.1822492693849097,0.12375953808011242,-0.009564545535271878,-0.34638624569421106,8.242756345714477,9.178685426503291,0.2160095705417907,0.23193149195233384,0.14267782574883206,4,-0.1571241377056883,0.576964136846262,0.35351693576739845,0.20552450805282355,-0.7521517200386355,0.476645597259753,8.242756345714477,0.15465875766527937
4113403,Leópolis,2024,0.0,0.0,0.0,5536156.56,0.0,0.0,0.0,1043339.49,0.0,10482125.16,0.0,8625771.42,2133128.11,164520.21,8389031.68,0.0,3002.1,705502.55,0.0,362233.82,0.0,0.0,32832.81,0.0,486146.93,3608637.44,823429.15,715125.72,0.0,43110983.15,3751,15,False,0.0,0.0,0.0,1475.9148387096773,0.0,0.0,0.0,278.1496907491336,0.0,2794.488179152226,0.0,2299.5924873367103,568.6825139962676,43.86035990402559,2236.4787203412425,0.0,0.8003465742468675,188.08385763796323,0.0,96.56993335110637,0.0,0.0,8.753081844841375,0.0,129.60462010130632,962.0467715275927,219.52256731538256,190.64935217275394,0.0,11493.197320714477,0.0,0.0,0.0,0.12841638384208362,0.0,0.0,0.0,0.024201245570526962,0.0,0.24314280014279843,0.0,0.20008292063272048,0.04947992261224968,0.003816201765280317,0.1945915186116557,0.0,6.963654689930215e-05,0.01636479844463951,0.0,0.008402355815909989,0.0,0.0,0.0007615880594919812,0.0,0.011276637517370095,0.08370575608178864,0.019100217388570505,0.016588016968014797,0.0,0.33543169661272604,0.02348988773334258,0.06781794055264811,0.6847704525765961,0.28361955575627984,-0.0006166396830512745,8.230044310126114,9.34959760620017,0.24314280014279843,0.20008292063272048,0.12841638384208362,4,0.6944961958531048,0.6463572394921285,0.5102977247298243,1.160981010142766,-0.5145309938895225,0.47593680793167503,8.230044310126114,0.16466953741281626
4113429,Lidianópolis,2020,592697.52,118402.97,0.0,2722745.86,0.0,0.0,0.0,833588.51,44810.7,5654900.53,0.0,3380250.9,0.0,0.0,1949564.62,0.0,0.0,46447.25,0.0,824030.36,0.0,165300.0,0.0,0.0,0.0,1856776.88,62226.68,44265.09,0.0,18296007.869999997,3231,14,False,183.4408913649025,36.64592076756422,0.0,842.6944784896317,0.0,0.0,0.0,257.99706282884557,13.868987929433612,1750.2013401423708,0.0,1046.1934076137418,0.0,0.0,603.3935685546271,0.0,0.0,14.375502940266172,0.0,255.03879913339523,0.0,51.16063138347261,0.0,0.0,0.0,574.6756050758279,19.25926338594862,13.70012070566388,0.0,5662.6455803156905,0.03239490954591506,0.006471519406927322,0.0,0.14881639094966131,0.0,0.0,0.0,0.045561223843089665,0.002449206423521286,0.3090783831194319,0.0,0.18475346775197907,0.0,0.0,0.10655683107770769,0.0,0.0,0.0025386548983813923,0.0,0.04503880659950766,0.0,0.009034757810256672,0.0,0.0,0.0,0.10148535643366009,0.0034011069760214313,0.0024193851639395915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080856419640986,8.64182305931891,0.3090783831194319,0.18475346775197907,0.14881639094966131,0,0.4687154348665004,0.09213083844755161,1.0897007168514603,0.5375057423586814,0.8468483540267339,1.4446737704443264,8.080856419640986,0.17877036592180864
4113429,Lidianópolis,2021,616880.05,163755.85,0.0,3051199.2,0.0,0.0,0.0,1395481.23,47190.0,6317753.8,0.0,3935068.13,0.0,0.0,2193420.25,0.0,0.0,97958.29,0.0,926368.29,0.0,16000.0,0.0,0.0,0.0,1509794.68,112101.57,34265.83,0.0,20417237.169999994,3155,14,False,195.52458003169573,51.90359746434232,0.0,967.099587955626,0.0,0.0,0.0,442.3078383518225,14.957210776545166,2002.4576228209191,0.0,1247.2482187004755,0.0,0.0,695.2203645007924,0.0,0.0,31.048586370839935,0.0,293.61910935023775,0.0,5.071315372424722,0.0,0.0,0.0,478.54031061806654,35.531400950871635,10.860801901743265,0.0,6471.3905451664,0.03021368879950177,0.008020470577704518,0.0,0.14944231555889798,0.0,0.0,0.0,0.06834819120632277,0.002311282354565508,0.3094323559743417,0.0,0.19273264532490128,0.0,0.0,0.10742982665758986,0.0,0.0,0.0047978229955586114,0.0,0.04537187290752328,0.0,0.0007836515717958918,0.0,0.0,0.0,0.07394706087944221,0.00549053572070545,0.0016782794711494263,0.0,0.14412986488630417,0.19217747848872302,0.1476277733407802,0.15218391565910747,0.7143909837657653,-0.16728619347792983,8.057060681965766,8.775300800732051,0.3094323559743417,0.19273264532490128,0.14944231555889798,0,0.8626332521561401,0.4993846147220568,1.4847468996971078,0.844920736355869,2.846771009544526,1.0945761505499894,8.057060681965766,0.18000581152312117
4113429,Lidianópolis,2022,759097.06,142389.53,0.0,3797361.65,0.0,0.0,0.0,1351679.35,51994.8,7443537.23,0.0,5386503.11,0.0,0.0,3504616.79,0.0,0.0,117951.35,0.0,1320225.49,0.0,458573.32,2627.28,0.0,0.0,2081903.84,1383437.08,41524.3,0.0,27843422.180000003,3433,15,False,221.1176988057093,41.47670550538887,0.0,1106.1350568016312,0.0,0.0,0.0,393.73124089717453,15.14558695018934,2168.2310602971165,0.0,1569.0367346344306,0.0,0.0,1020.861284590737,0.0,0.0,34.35809787357996,0.0,384.56903291581705,0.0,133.57801339935915,0.7653014855811244,0.0,0.0,606.4386367608506,402.98196329740756,12.095630643751822,0.0,8110.522044858725,0.027263066123576624,0.00511393782989358,0.0,0.136382719963484,0.0,0.0,0.0,0.04854573339662661,0.0018673997637168318,0.2673355732596229,0.0,0.1934569348256745,0.0,0.0,0.12586875159754518,0.0,0.0,0.004236237529908401,0.0,0.04741606406946346,0.0,0.016469718306731503,9.43590907401886e-05,0.0,0.0,0.07477183754716174,0.049686316252954214,0.001491350442900191,0.0,0.08278499159581096,0.25799877771662066,0.14376541007520793,0.46839957043515734,-0.10982531450416884,0.26726761216331996,8.141481041457421,9.001040804575753,0.2673355732596229,0.1934569348256745,0.136382719963484,4,-0.06532954504989626,-0.31419591919322015,-0.10818464514893641,-0.11674811752525198,-0.06764740665309761,0.05132377995698922,8.141481041457421,0.15706595704714116
4113429,Lidianópolis,2023,906507.55,267776.76,0.0,4414762.65,0.0,11722.0,0.0,1557660.25,56390.4,8748465.47,0.0,6719271.61,0.0,0.0,2501806.46,950481.77,0.0,233223.26,0.0,962441.42,0.0,191528.89,38533.42,0.0,0.0,1982392.92,844177.04,186641.8,0.0,30573783.670000006,3711,17,False,244.27581514416602,72.15757477768796,0.0,1189.6423201293453,0.0,3.158717326866074,0.0,419.74137698733495,15.195472918350848,2357.441517111291,0.0,1810.6363810293722,0.0,0.0,674.1596496901104,256.12551064403124,0.0,62.84647264888171,0.0,259.3482673133926,0.0,51.61112638102938,10.383567771490164,0.0,0.0,534.1937267582862,227.47966585825924,50.294206413365664,0.0,8238.691368903263,0.029649832018975617,0.008758378187347197,0.0,0.1443970003075514,0.0,0.00038340037093616286,0.0,0.05094757871033238,0.0018444037090290563,0.28614271509300565,0.0,0.2197723279043532,0.0,0.0,0.08182848701369122,0.031088130283745147,0.0,0.007628210577968022,0.0,0.031479303654011886,0.0,0.00626448110143248,0.0012603418803479743,0.0,0.0,0.06483963324255443,0.02761114061352943,0.006104635331188629,0.0,0.08726489546194703,0.1539795984771713,0.07549463586225517,-0.33961679234375036,0.06606063575471556,-0.11912979421701038,8.21932609390609,9.016718166971867,0.28614271509300565,0.2197723279043532,0.1443970003075514,4,0.1642358701876225,0.003465399088806547,0.0314870531210834,-0.48116439232897495,0.0329179768842463,-0.03494007902944619,8.21932609390609,0.16833921070498606
4113429,Lidianópolis,2024,859692.72,163732.53,0.0,4693111.89,0.0,102770.8,0.0,1527847.5,58270.88,11660907.4,0.0,6629163.66,0.0,0.0,11338061.86,50818.78,0.0,507842.92,0.0,841214.65,0.0,687545.23,0.0,0.0,0.0,2459421.39,815404.28,252919.95,0.0,42648726.44,3989,16,False,215.5158485836049,41.04600902481825,0.0,1176.5133843068438,0.0,25.763549761845074,0.0,383.01516670844825,14.607891702180996,2923.265831035347,0.0,1661.8610328403108,0.0,0.0,2842.3318776635747,12.739729255452493,0.0,127.31083479568814,0.0,210.88359237904237,0.0,172.36029832038105,0.0,0.0,0.0,616.5508623715217,204.41320631737278,63.4043494610178,0.0,10691.58346452745,0.020157523840939343,0.003839095411919175,0.0,0.11004107934154762,0.0,0.002409703842964273,0.0,0.035823988839372246,0.0013662982429728094,0.27341748214697686,0.0,0.15543638024751297,0.0,0.0,0.26584760686701525,0.001191566178921989,0.0,0.011907575264045797,0.0,0.01972426189990587,0.0,0.01612111984087654,0.0,0.0,0.0,0.05766693627909421,0.01911907688843053,0.005930304867504504,0.0,0.24001626755831185,-0.08216743557559605,-0.01103603629456796,3.216110944892806,-0.08749723589913047,0.15417091494693042,8.29154650988391,9.277305645965145,0.27341748214697686,0.15543638024751297,0.11004107934154762,4,0.8507396489139224,-0.19214818701863673,0.00952799603151516,1.797790094509386,-0.10907995076083755,0.06339825834013049,8.29154650988391,0.18793200345620859
4113429,Lidianópolis,2025,944128.32,680762.13,0.0,5129480.24,0.0,0.0,0.0,1993741.03,43414.8,11631140.57,0.0,7683848.7,0.0,0.0,3056765.74,250000.0,0.0,219968.09,0.0,4548910.59,0.0,53534.56,0.0,0.0,0.0,2765998.08,600061.44,232894.56,0.0,39834648.85,3987,15,False,236.80168547780283,170.74545522949586,0.0,1286.5513518936543,0.0,0.0,0.0,500.0604539754201,10.889089541008278,2917.2662578379736,0.0,1927.2256583897667,0.0,0.0,766.6831552545774,62.70378730875345,0.0,55.171329320290944,0.0,1140.9356884875847,0.0,13.427278655630799,0.0,0.0,0.0,693.7542212189617,150.50449962377726,58.413483822422876,0.0,9991.133396037121,0.023701183448489215,0.01708969828160039,0.0,0.12876930983665494,0.0,0.0,0.0,0.050050423125544884,0.0010898753033692175,0.29198551777870135,0.0,0.19289359695209163,0.0,0.0,0.07673635461204775,0.006275943361303158,0.0,0.005522029096536142,0.0,0.11419482087388853,0.0,0.0013439194657291424,0.0,0.0,0.0,0.06943698915021312,0.015063806442968052,0.005846532270862481,0.0,-0.0020523529313270475,0.15967919116312473,0.09352887018080175,-0.7302626194782016,0.30558917097940125,0.12521815077913023,8.291045131081729,9.209553402000239,0.29198551777870135,0.19289359695209163,0.12876930983665494,4,0.8434604819191743,0.1567599261979622,0.19357413997849976,-0.38391341963238307,0.3434630180433301,0.15558274110380657,8.291045131081729,0.16648826135076408
4113452,Lindoeste,2020,1052347.8,0.0,0.0,3174407.32,0.0,0.0,0.0,989096.69,0.0,7814027.25,0.0,5091381.64,77175.9,0.0,2292477.39,0.0,0.0,81977.85,0.0,1062329.19,0.0,0.0,39738.9,0.0,0.0,534220.69,1619282.4,786409.82,0.0,24614872.84,4592,13,False,229.16981707317075,0.0,0.0,691.2907926829268,0.0,0.0,0.0,215.3956206445993,0.0,1701.660986498258,0.0,1108.7503571428572,16.806598432055747,0.0,499.232881097561,0.0,0.0,17.85231925087108,0.0,231.34346472125435,0.0,0.0,8.653941637630663,0.0,0.0,116.3372582752613,352.63118466898953,171.25649390243902,0.0,5360.381716027875,0.04275251823726261,0.0,0.0,0.12896297862816827,0.0,0.0,0.0,0.04018288846866129,0.0,0.31745145712481365,0.0,0.2068416795445042,0.0031353361238814345,0.0,0.09313383030257409,0.0,0.0,0.003330419398583414,0.0,0.0431580206367623,0.0,0.0,0.0016144263778370184,0.0,0.0,0.02170316675907719,0.06578471522179108,0.031948563176083425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.432288684325794,8.58697700368558,0.31745145712481365,0.2068416795445042,0.12896297862816827,0,0.39291589499013574,0.2188453089456262,0.6089210414551717,0.18879971619906896,0.38458786415437607,-0.2244651782243731,8.432288684325794,0.18001222060924263
4113452,Lindoeste,2021,1126944.54,0.0,0.0,3604088.94,0.0,0.0,0.0,1217552.24,0.0,7473300.62,0.0,6797170.46,92687.09,0.0,2220725.54,0.0,0.0,12161.84,0.0,1432461.84,0.0,55085.62,31826.61,0.0,0.0,698158.01,132557.22,601792.1,0.0,25496512.67,4488,14,False,251.1017245989305,0.0,0.0,803.0501203208556,0.0,0.0,0.0,271.2906060606061,0.0,1665.1739349376114,0.0,1514.5210472370766,20.65220365418895,0.0,494.814068627451,0.0,0.0,2.7098573975044564,0.0,319.17598930481284,0.0,12.273979500891267,7.09149064171123,0.0,0.0,155.56105392156863,29.535922459893047,134.08914884135473,0.0,5681.041147504457,0.04419994822766481,0.0,0.0,0.14135615276675403,0.0,0.0,0.0,0.04775367736594857,0.0,0.29311069779332294,0.0,0.2665921629351988,0.0036352849975855145,0.0,0.0870991875925438,0.0,0.0,0.0004770001355640296,0.0,0.05618265754773121,0.0,0.0021605158600695802,0.0012482730643178584,0.0,0.0,0.02738249026587368,0.005199033362549656,0.023602918084875486,0.0,-0.021442021560199784,0.36597119223469865,0.16166760619534135,-0.008851204793232547,0.2594991729578058,0.3371559225979122,8.409385238781931,8.64506580411696,0.29311069779332294,0.2665921629351988,0.14135615276675403,0,0.33593852436733995,1.0407686687954651,0.963810772031938,0.17400654831188755,0.9910941703978375,-0.08162318063703007,8.409385238781931,0.1932972303418349
4113452,Lindoeste,2022,3103266.62,0.0,0.0,3021327.13,0.0,0.0,0.0,1335892.56,0.0,9734816.26,0.0,10514289.61,117340.92,0.0,2278462.9,0.0,0.0,81497.72,0.0,3279358.28,0.0,0.0,468805.89,0.0,0.0,1253020.74,321739.58,994895.0,0.0,36504713.21,4734,13,False,655.5273806506126,0.0,0.0,638.2186586396282,0.0,0.0,0.0,282.1910773130545,0.0,2056.3616941275877,0.0,2221.0159716941275,24.786844106463878,0.0,481.29761301225176,0.0,0.0,17.215403464300802,0.0,692.7246049852133,0.0,0.0,99.02955006337136,0.0,0.0,264.68541191381496,67.96357836924378,210.15948457963668,0.0,7711.177272919307,0.08501002602452715,0.0,0.0,0.08276539833690148,0.0,0.0,0.0,0.036595070677998075,0.0,0.26667285958387615,0.0,0.2880255365797462,0.0032144046530368565,0.0,0.062415581431710686,0.0,0.0,0.002232525962638565,0.0,0.08983383217216076,0.0,0.0,0.012842338667423818,0.0,0.0,0.03432490300065557,0.008813644916182044,0.027253877993142574,0.0,0.2349230617789083,0.4664807569006067,-0.20525675485282247,-0.027316231433540453,0.04018005418887697,0.7014889346742602,8.462737005620179,8.95055582265992,0.26667285958387615,0.2880255365797462,0.08276539833690148,1,1.2571759843861505,1.5104326597897197,0.13554775782298728,-0.3002039868785699,0.4772132583719576,-0.12856656158867721,8.462737005620179,0.1836338562536455
4113452,Lindoeste,2023,1434806.02,0.0,0.0,4918854.91,0.0,0.0,0.0,1437457.71,0.0,9674225.53,0.0,10769718.05,198412.64,0.0,3944156.64,5018.45,0.0,153958.38,0.0,1502721.38,0.0,8175.35,485180.35,0.0,0.0,1295676.97,365871.48,500334.64,0.0,36694568.5,4980,15,False,288.1136586345382,0.0,0.0,987.7218694779117,0.0,0.0,0.0,288.6461265060241,0.0,1942.6155682730923,0.0,2162.5939859437754,39.84189558232932,0.0,791.9993253012049,1.0077208835341365,0.0,30.915337349397593,0.0,301.75128112449795,0.0,1.641636546184739,97.42577309236947,0.0,0.0,260.1760983935743,73.46816867469879,100.46880321285141,0.0,7368.387248995984,0.03910131876874366,0.0,0.0,0.13404858296671346,0.0,0.0,0.0,0.03917358259710834,0.0,0.26364189375874525,0.0,0.29349624454638296,0.005407139206446862,0.0,0.10748611582665157,0.0001367627473259428,0.0,0.0041956721742074715,0.0,0.04095214745473843,0.0,0.00022279455336830027,0.013222129863715388,0.0,0.0,0.03530977534181932,0.009970725776486512,0.013635114417546565,0.0,-0.05531426021955357,-0.026304171827179413,0.547622991128549,0.6455500793872501,0.0228747459148346,-0.017036501889680814,8.513385953073284,8.905089840478109,0.26364189375874525,0.29349624454638296,0.13404858296671346,1,1.0304204920624864,1.3999339775758026,1.2505055081732974,0.2914442408577328,0.5355174971801544,-0.13805857859395856,8.513385953073284,0.19166378831387956
4113452,Lindoeste,2024,1385560.29,0.0,0.0,5055892.36,0.0,0.0,0.0,1673364.02,0.0,11381864.67,0.0,11375856.5,960299.74,0.0,10248974.32,0.0,0.0,147220.53,0.0,6405781.91,0.0,0.0,541780.5,0.0,0.0,1525984.38,433801.4,457616.75,0.0,51593997.370000005,5226,13,False,265.128260619977,0.0,0.0,967.4497435897437,0.0,0.0,0.0,320.1997742058936,0.0,2177.9304764638346,0.0,2176.7808075009566,183.75425564485266,0.0,1961.1508457711443,0.0,0.0,28.170786452353617,0.0,1225.752374665136,0.0,0.0,103.67020665901263,0.0,0.0,291.9985419058553,83.00830463069269,87.5653941829315,0.0,9872.559772292385,0.026855067655712443,0.0,0.0,0.09799380970120013,0.0,0.0,0.0,0.03243330823932241,0.0,0.22060443559696213,0.0,0.22048798464711786,0.018612625284940194,0.0,0.1986466419048856,0.0,0.0,0.002853442987644979,0.0,0.12415750351851444,0.0,0.0,0.010500843656572834,0.0,0.0,0.029576781365797084,0.008407981976838248,0.008869573464491572,0.0,0.12113302911493075,0.006560094797910016,-0.02052412375852672,1.476202672300636,0.1093160267966077,0.12231117196685165,8.561592778712923,9.197615733288973,0.22060443559696213,0.22048798464711786,0.09799380970120013,4,-0.05356142960128262,0.4848813404203138,-0.3401454644778745,0.871585321457248,-0.3519488852858642,-0.32413265014016024,8.561592778712923,0.1650217324454406
4113452,Lindoeste,2025,1641018.18,0.0,0.0,7115559.03,0.0,0.0,0.0,4679882.37,0.0,13410375.98,0.0,13979739.64,422417.68,0.0,4781117.09,0.0,0.0,264103.05,0.0,6556336.72,0.0,43123.2,863370.63,0.0,0.0,1647377.35,506940.52,608610.77,0.0,56519972.21000001,5217,14,False,314.5520759056929,0.0,0.0,1363.917774583094,0.0,0.0,0.0,897.0447326049454,0.0,2570.514851447192,0.0,2679.651071497029,80.96946137626989,0.0,916.4495092965306,0.0,0.0,50.6235480161012,0.0,1256.7254590760974,0.0,8.265899942495686,165.49178263369754,0.0,0.0,315.77100824228484,97.17088748322792,116.65914701935979,0.0,10833.80720912402,0.029034306207773693,0.0,0.0,0.12589459533989392,0.0,0.0,0.0,0.08280050727222393,0.0,0.2372679153162662,0.0,0.24734158728985686,0.007473777206232634,0.0,0.08459163908000086,0.0,0.0,0.004672738497087806,0.0,0.11600035286004609,0.0,0.0007629727742925228,0.01527549636422583,0.0,0.0,0.02914681811730494,0.008969228047679537,0.010768065627115068,0.0,0.1802556965090876,0.2310155722906205,0.40980736582992605,-0.5326981036299768,1.8015158187717244,0.08141296248011452,8.559869465696673,9.290519120468733,0.2372679153162662,0.24734158728985686,0.12589459533989392,4,0.4227536566591335,1.1460678668471493,0.3229748557426337,-0.22649478834572276,1.878359879031949,-0.29574719455951454,8.559869465696673,0.1629916658276919
